bioID,useFirst,firstName,middleName,lastName,nameGiven,fullGivenName,nameSuffix,nameNick,pos,firstseason,lastseason,height,weight,college,collegeOther,birthDate,birthCity,birthState,birthCountry,highSchool,hsCity,hsState,hsCountry,deathDate,race
koperbu01,Bud,Herbert,L.,Koper,,,,Bud,G,0,0,78,210,Oklahoma City,,8/9/1942,Rocky,OK,USA,Rocky,Rocky,OK,USA,0000-00-00,W
kopicjo01,Joe,Joseph,Gerard,Kopicki,,,,Joe,F,0,0,81,240,Detroit,,6/12/1960,Warren,MI,USA,Fitzgerald,Warren,MI,USA,0000-00-00,W
kornefr01,Frank,Francis,Milton,Kornet,,,,Frank,F,0,0,81,225,Vanderbilt,,1/27/1967,Lexington,KY,USA,Catholic,Lexington,KY,USA,0000-00-00,W
koskito01,Tony,Anthony,P.,Koski,,,,Tony,F,0,0,80,215,Providence,Leicester JC,6/26/1946,(ht) Worcester,MA,USA,North,Worcester,MA,USA,0000-00-00,W
kosmale01,Len,Leonard,J.,Kosmalski,,,,Len,C,0,0,83,245,Tennessee,,11/29/1951,Cleveland,OH,USA,Maple Heights,Cleveland,OH,USA,0000-00-00,W
kostean01,Andy,Andrew,,Kostecka,,,,Andy,F,0,0,75,203,Georgetown,,2/10/1921,Newark,NJ,USA,Bloomfield,Bloomfield,NJ,USA,1/17/2007,W
kozelto01,Tom,Thomas,William,Kozelko,,,,Tom,F,0,0,80,220,Toledo,,7/1/1951,Traverse City,MI,USA,Central,Traverse City,MI,USA,0000-00-00,W
kozliro01,Ron,Ronald,F.,Kozlicki,,,,"Ron, Koz",F,0,0,79,215,Northwestern,,12/12/1944,Chicago,IL,USA,Palatine Township,Palatine,IL,USA,0000-00-00,W
kramest01,Steve,Steven,P.,Kramer,,,,Steve,G-F,0,0,77,200,Brigham Young,,1/1/1945,Sandy,UT,USA,Sandy,Sandy,UT,USA,0000-00-00,W
krausda01,Dan,Daniel,Joseph,Kraus,,,,Dan,G,0,0,72,195,Georgetown,,2/13/1923,,,,DeWitt Clinton,Bronx,NY,USA,0000-00-00,W
krauthe01,Herb,Herbert,,Krautblatt,,,,"Herb, Herbert K. Kay",G,0,0,73,190,Rider,,11/19/1926,,,,Weequahic,Newark,NJ,USA,2/10/1999,W
krebsji01,Jim,James,,Krebs,,,,"Jim, Red",C-F,0,0,80,230,Southern Methodist,,9/8/1935,Webster Groves,MO,USA,Webster Groves,Webster Groves,MO,USA,5/6/1965,W
kroppto01,Tom,Thomas,Carl,Kropp,,,,Tom,G,0,0,75,205,Kearney State,,2/12/1953,Grand Island,NE,USA,Aurora,Aurora,NE,USA,0000-00-00,W
kuberst01,Steve,Stephen,Paul,Kuberski,,,,Steve,F-C,0,0,80,215,Bradley,Illinois,11/6/1947,Moline,IL,USA,Moline,Moline,IL,USA,0000-00-00,W
kukara01,Ray,Raphael,Eugene,Kuka,,,,"Ray, Cookie",F,0,0,75,200,Notre Dame,Montana State,2/17/1922,Havre,MT,USA,Havre,Havre,MT,USA,3/27/1990,W
kupchmi01,Mitch,Mitchell,,Kupchak,,,,Mitch,F-C,0,0,81,230,North Carolina,,5/24/1954,Hicksville,NY,USA,Brentwood,Brentwood,NY,USA,0000-00-00,W
kupeccj01,C.J.,Charles,J.,Kupec,,,,C.J.,F-C,0,0,78,220,Michigan,,1/16/1953,Oak Lawn,IL,USA,Community,Oak Lawn,IL,USA,0000-00-00,W
laceysa01,Sam,Samuel,,Lacey,,,,"Sam, Slammin' Sam",C,0,0,82,230,New Mexico State,,3/28/1948,Indianaola,MS,USA,Gentry,Indianola,MS,USA,0000-00-00,B
lackebo01,Bob,Robert,,Lackey,,,,"Bob, Black Swan",G-F,0,0,77,200,Marquette,Casper JC,4/4/1949,Evanston,IL,USA,Evanston Township,Evanston,IL,USA,6/4/2002,B
lagarto01,Tom,Thomas,Joseph,LaGarde,,,,Tom,C-F,0,0,82,220,North Carolina  ,,2/10/1955,Detroit,MI,USA,Central Catholic,Detroit,MI,USA,0000-00-00,W
laimbbi01,Bill,William,J.,Laimbeer,,,Jr.,"Bill, Lambs",C,0,0,83,245,Notre Dame,Notre Dame/Owens Tech,5/19/1957,Boston,MA,USA,Palos Verdes,Palos Verdes Estates,CA,USA,0000-00-00,W
lalicpe01,Pete,Peter,Todd,Lalich,,,,Pete,F,0,0,74,190,Ohio University,,6/23/1920,Lorain,OH,USA,East Tech,Cleveland,OH,USA,2/1/2008,W
lamarbo01,Bo,Dwight,,Lamar,,,,Bo,G,0,0,73,170,Southwestern Louisiana,,4/7/1951,Columbus,OH,USA,North / East,Columbus,OH,USA,0000-00-00,B
lampje01,Jeff,Jeffrey,Alan,Lamp,,,,Jeff,F-G,0,0,77,193,Virginia,,3/9/1959,Minneapolis,MN,USA,Ballard,Louisville,KY,USA,0000-00-00,W
lamplji01,Jim,Jimmy,D.,Lampley,,,,Jim,C,0,0,82,230,Arkansas-Little Rock,Vanderbilt,7/2/1960,Harrisburg,PA,USA,Passaic County Tech,Wayne,NJ,USA,0000-00-00,B
langhda01,Dan,Daniel,Matthew,Langhi,,,,Dan,F,0,0,83,220,Vanderbilt,,11/28/1977,Chicago,IL,USA,Marshall County,Benton,KY,USA,0000-00-00,W
laniebo01,Bob,Robert,Jerry,Lanier,,,Jr.,"Bob, Dobber, The Almighty Wonder",C,0,0,82,250,St. Bonaventure,,9/10/1948,Buffalo,NY,USA,Bennett,Buffalo,NY,USA,0000-00-00,B
lantzst01,Stu,Stuart,Burrell,Lantz,,,,Stu,G,0,0,75,175,Nebraska,,7/13/1946,Uniontown,PA,USA,Uniontown,Uniontown,PA,USA,0000-00-00,B
larusru01,Rudy,Rudolph,Anton,LaRusso,,,,Rudy,F-C,0,0,79,220,Dartmouth,,11/11/1937,Brooklyn,NY,USA,James Madison,Brooklyn,NY,USA,7/9/2004,W
lattida01,Dave,David,,Lattin,,,,"Dave, Big Daddy",F-C,0,0,78,225,Texas Western,Tennessee A&I,12/23/1943,Houston,TX,USA,Worthing,Houston,TX,USA,0000-00-00,B
laureri01,Rich,Richard,,Laurel,,,,"Rich, Creeper",G,0,0,78,190,Hofstra,,7/11/1954,Philadelphia,PA,USA,Overbrook,Philadelphia,PA,USA,0000-00-00,B
lautewa01,Walt,Walter,Henry,Lautenbach,,,,Walt,G-F,0,0,74,185,Wisconsin,,11/17/1922,New Holstein,WI,USA,Plymouth,Plymouth,WI,USA,9/9/1997,W
lavelto01,Tony,Anthony,,Lavelli,,,Jr.,Tony,F,0,0,75,185,Yale,,7/11/1926,Somerville,MA,USA,Somerville/Williston,Somerville / Williston,MA,USA,1/8/1998,W
lavoybo01,Bob,Robert,William,Lavoy,,,,Bob,F-C,0,0,79,185,Western Kentucky,Illinois,6/29/1926,Aurora,IL,USA,East,Aurora,IL,USA,12/18/2010,W
laytomo01,Mo,Dennis,,Layton,,,,Mo,G,0,0,73,180,USC,Phoenix JC,12/24/1948,Newark,NJ,USA,Weequahic,Newark,NJ,USA,0000-00-00,B
leaksma01,Manny,Emanuel,,Leaks,,,Jr.,Manny,C-F,0,0,80,225,Niagara,,11/27/1945,Cleveland,OH,USA,John Adams / East,Cleveland,OH,USA,0000-00-00,B
learha01,Hal,Harold,C.,Lear,,,Jr.,"Hal, King",G,0,0,71.5,163,Temple,,1/31/1935,Philadelphia,PA,USA,Overbrook,Philadelphia,PA,USA,0000-00-00,B
leboje01,Jeff,Jeffrey,Brian,Lebo,,,,Jeff,G,0,0,74,180,North Carolina  ,,10/5/1966,Carlisle,PA,USA,Carlisle,Carlisle,PA,USA,0000-00-00,W
leebu01,Butch,Alfred,,Lee,,,,Butch,G,0,0,72,185,Marquette,,12/5/1956,Santurce,,PUR,DeWitt Clinton,Bronx,NY,USA,0000-00-00,B
leedeed01,Ed,Edward,Horst,Leede,,,,Ed,F-G,0,0,75,185,Dartmouth,,7/17/1927,New York,NY,USA,Bayside,Bayside,NY,USA,0000-00-00,W
leedo01,Doug,Douglas,Edward,Lee,,,,Doug,G-F,0,0,77,200,Purdue,Texas A&M,10/24/1964,Washington,IL,USA,Washington,Washington,IL,USA,0000-00-00,W
leegr01,Greg,Gregory,Scott,Lee,,,,Greg,G,0,0,75,190,UCLA,,12/12/1951,Reseda,CA,USA,Reseda,Reseda,CA,USA,0000-00-00,W
leero01,Ron,Ronald,Henry,Lee,,,,Ron,G,0,0,75.5,193,Oregon,,11/2/1952,Boston,MA,USA,Lexington,Lexington,MA,USA,0000-00-00,B
leeru01,Russ,Russell,E.,Lee,,,,Russ,G-F,0,0,77,185,Marshall,,1/27/1950,Boston,MA,USA,Hyde Park,Boston,MA,USA,0000-00-00,B
lefkoha01,Hank,Henry,A.,Lefkowitz,,,,Hank,F,0,0,74,190,Western Reserve,,8/31/1923,,,,Cleveland Heights,Cleveland Heights,OH,USA,4/21/2007,W
legleti01,Tim,Timothy,Eugene,Legler,,,,Tim,G,0,0,76,200,LaSalle,,12/26/1966,Washington,DC,USA,John Randolph Tucker,Richmond,VA,USA,0000-00-00,W
leonasl01,Slick,William,Robert,Leonard,,,,"Bob, Slick, Robert",G,0,0,75,185,Indiana,,7/17/1932,Terre Haute,IN,USA,Gerstmeyer,Terre Haute,IN,USA,0000-00-00,W
lesji01,Jim,James,Allen,Les,,,,Jim,G,0,0,71,165,Bradley,Cleveland State,8/18/1963,Niles,IL,USA,Notre Dame,Niles,IL,USA,0000-00-00,W
leverfa01,Fat,Lafayette,,Lever,,,,Fat,G,0,0,75,170,Arizona State,,8/18/1960,Pine Bluff,AR,USA,Pueblo,Tucson,AZ,USA,0000-00-00,B
levincl01,Cliff,Clifford,Eugene,Levingston,,,,Cliff,F,0,0,80,210,Wichita State,,1/4/1961,San Diego,CA,USA,Samuel F.B. Morse,San Diego,CA,USA,0000-00-00,B
lewisbo01,Bobby,Robert,Franklin,Lewis,,,,"Bobby, Bob",G,0,0,75,173,North Carolina  ,,3/20/1945,,,,St. Johns Military,Washington,DC,USA,0000-00-00,W
lewisfr01,Freddie,Frederick,B.,Lewis,,,Jr.,Fred,F-G,0,0,74,195,Eastern Kentucky,LIU,1/6/1921,,,,James Madison,Brooklyn,NY,USA,12/27/1994,W
lewisfr02,Freddie,Frederick,L.,Lewis,,,,"Freddie, Fritz, Fred, Mouse, Li'l Lew",G,0,0,72,175,Arizona State,Eastern Arizona JC,7/1/1943,Sprott,AL,USA,McKeesport,McKeesport,PA,USA,0000-00-00,B
lewismi01,Mike,Michael,J.,Lewis,,,,Mike,C-F,0,0,80,225,Duke,,3/18/1946,Missoula,MT,USA,Missoula,Missoula,MT,USA,0000-00-00,W
lewisre01,Reggie,Reginald,C.,Lewis,,,,Reggie,G-F,0,0,79,195,Northeastern,,11/21/1965,Baltimore,MD,USA,Dunbar,Baltimore,MD,USA,7/27/1993,B
ligonbi01,Bill,William,N.,Ligon,,,,Bill,G,0,0,76,180,Vanderbilt,,5/29/1952,Nashville,TN,USA,Gallatin Union,Nashville,TN,USA,0000-00-00,B
ligongo01,Goose,James,Thomas,Ligon,,,,"Jim, Goose",F-C,0,0,79,210,Tennessee State (DNP),,2/22/1944,Kokomo,IN,USA,Kokomo,Kokomo,IN,USA,4/17/2004,B
lingest01,Steve,Steven,Rodney,Lingenfelter,,,,Steve,F,0,0,81,225,South Dakota State,Minnesota,6/10/1958,Eau Claire,WI,USA,Jefferson,Bloomington,MN,USA,0000-00-00,W
littlge01,Gene,Eugene,Scape,Littles,,,,Gene,G,0,0,72,160,High Point,,6/29/1943,Washington,DC,USA,McKinley,Washington,DC,USA,0000-00-00,B
littlsa01,Sam,Samuel,Ray,Little,,,,"Sam, Sammy",G,0,0,72,180,Delta State,,3/29/1946,,,,,,,,0000-00-00,B
livinro01,Ron,George,Ronald,Livingstone,,,,Ron,C,0,0,82,220,St. Mary's (CA),Modesto JC/Wyoming,10/9/1925,,,,,,,,8/26/1991,W
lloydbo01,Bob,Robert,E.,Lloyd,,,,"Bobby, Bob",G,0,0,73.5,184,Rutgers,,1/3/1946,Upper Darby,PA,USA,Upper Darby,Upper Darby,PA,USA,0000-00-00,W
lloydch01,Chuck,Charles,P.,Lloyd,,,Jr.,Chuck,C-F,0,0,80,220,Yankton,Kansas,5/22/1947,,,,Arlington,Arlington Heights,IL,USA,0000-00-00,W
lochmbo01,Bob,Robert,L.,Lochmueller,,,,Bob,F,0,0,77,185,Louisville,,6/5/1927,,,,Elberfeld,Elberfeld,IN,USA,0000-00-00,W
lochmri01,Riney,Reinhold,D.,Lochmann,,,,Riney,F,0,0,78,215,Kansas,,5/26/1944,Wichita,KS,USA,Wichita North,Wichita,KS,USA,0000-00-00,W
lockro01,Rob,Robert,Alan,Lock,,,,Rob,F,0,0,81,225,Kentucky,,5/22/1966,Reedley,CA,USA,Reedley,Reedley,CA,USA,0000-00-00,W
longar01,Art,Arthur,Donnell,Long,,,,Art,F-C,0,0,81,240,Cincinnati,SE Iowa CC/DodgeCityCC/IndCC,10/1/1973,Rochester,NY,USA,East,Rochester,NY,USA,0000-00-00,B
longllu01,Luc,Lucien,James,Longley,,,,Luc,C,0,0,86,260,New Mexico,,1/19/1969,Melbourne,,AUS,Scotch College,Perth,,AUS,0000-00-00,W
lopezfe01,Felipe,Luis,Felipe,Lopez,,,,Felipe,G,0,0,77,195,St. John's (NY),,12/19/1974,Santo Domingo,,DOM,Rice,New York,NY,USA,0000-00-00,B
loscuji01,Jim,James,,Loscutoff,,,Jr.,"Jim, Jungle Jim, Luscy",F,0,0,77,220,Oregon,Sacramento CC / Grant Tech,2/4/1930,San Francisco,CA,USA,Palo Alto,Palo Alto,CA,USA,0000-00-00,W
lovebo01,Bob,Robert,Earl,Love,,,,"Bob, Butterbean, Bean",F,0,0,80,202,Southern University,,12/8/1942,Bastrop,LA,USA,Morehouse,Delhi,LA,USA,0000-00-00,B
lovest01,Stan,Stanley,S.,Love,,,,Stan,F,0,0,81,215,Oregon,,4/9/1949,Los Angeles,CA,USA,Morningside,Inglewood,CA,USA,0000-00-00,W
lowerch01,Charlie,Charles,P.,Lowery,,,,"Charlie, Chuck",G,0,0,75,185,Puget Sound,,11/12/1949,,,,Ravenswood,East Palo Alto,CA,USA,0000-00-00,B
lucasal01,Al,Albert,Thomas,Lucas,,,,"Al, Lukey",F-G,0,0,75,195,Fordham,,7/4/1922,,,,St. John's Prep,Brooklyn,NY,USA,4/26/1995,W
luckete01,Ted,Theodore,,Luckenbill,,,,Ted,F,0,0,78,205,Houston,,7/27/1939,Elkhart,IN,USA,Elkhart,Elkhart,IN,USA,6/24/2012,W
luisiji01,Jim,James,A.,Luisi,,,,Jim,G,0,0,74,180,St. Francis (NY),,11/2/1928,New York,NY,USA,Benjamin Franklin,New York,NY,USA,6/7/2002,W
lumppra01,Ray,Raymond,G.,Lumpp,,,,Ray,G,0,0,73,178,NYU,,7/11/1923,Brooklyn,NY,USA,Newtown,Elmhurst,NY,USA,0000-00-00,W
lynnmi01,Mike,Michael,Edward,Lynn,,,,Mike,F,0,0,79,215,UCLA,,11/25/1945,Covina,CA,USA,Covina,Covina,CA,USA,0000-00-00,W
macalmi01,Mike,Michael,Emilius,Macaluso,,,,Mike,F,0,0,77,210,Canisius,,7/20/1951,,,,Hutchinson Central Technical,Buffalo,NY,USA,0000-00-00,W
macaued01,Ed,Charles,Edward,Macauley,,,Jr.,Ed. Easy Ed,C-F,0,0,80,185,St. Louis,,3/22/1928,St. Louis,MO,USA,St. Louis Univ. High,St. Louis,MO,USA,11/8/2011,W
macgiro01,Ronnie,Ronald,,MacGilvray,,,,Ronnie,G,0,0,74,185,St. John's (NY),,7/20/1930,,,,,,,,0000-00-00,W
macklru01,Rudy,Durand,,Macklin,,,,Rudy,F-G,0,0,79,205,Louisiana State,,2/19/1958,Louisville,KY,USA,Shawnee,Louisville,KY,USA,0000-00-00,B
macknjo01,Johnny,John,Andrew,Macknowski,,,,"Johnny, Whitey, Mack",G-F,0,0,72,180,Seton Hall,,1/7/1923,,,,Lincoln  ,Jersey City,NJ,USA,0000-00-00,W
mackol01,Ollie,Oliver,,Mack,,,,Ollie,G,0,0,75,185,East Carolina,San Jacinto JC,6/6/1957,New York,NY,USA,Bryant,Long Island City,NY,USA,0000-00-00,B
macledo01,Don,Donald,James,MacLean,,,,Don,F,0,0,82,235,UCLA,,1/16/1970,Palo Alto,CA,USA,Simi Valley,Simi Valley,CA,USA,0000-00-00,W
maddoti01,Tito,Theodore,,Maddox,,,,Tito,G,0,0,75,190,Fresno State,,6/7/1981,Compton,CA,USA,Compton,Compton,CA,USA,0000-00-00,B
magerno01,Norm,Norman,Clifford,Mager,,,,"Norm, The Splinter",F,0,0,77,185,CCNY,St. John's (NY),3/23/1926,,,,Lafayette,Brooklyn,NY,USA,3/17/2005,W
magleda01,Dave,David,John,Magley,,,,Dave,F,0,0,80,202,Kansas,,11/24/1959,South Bend,IN,USA,LaSalle,South Bend,IN,USA,0000-00-00,W
mahafra01,Randy,Randolph,,Mahaffey,,,,Randy,F,0,0,79,202,Clemson,,9/28/1945,LaGrange,GA,USA,LaGrange,LaGrange,GA,USA,0000-00-00,W
mahonmo01,Mo,Francis,H.,Mahoney,,,,"Mo, Fran",F,0,0,74,205,Brown,,11/20/1927,Brooklyn,NY,USA,,,,,4/29/2008,W
mahorri01,Rick,Derrick,Allen,Mahorn,,,,"Rick, Ricky",C-F,0,0,82,240,Hampton Institute,,9/21/1958,Hartford,CT,USA,Weaver,Hartford,CT,USA,0000-00-00,B
majerda01,Dan,Daniel,Lewis,Majerle,,,,"Dan, Thunder Dan",G-F,0,0,78,215,Central Michigan,,9/9/1965,Traverse City,MI,USA,Traverse City Sr.,Traverse City,MI,USA,0000-00-00,W
malonje01,Jeff,Jeffrey,Nigel,Malone,,,,Jeff,G,0,0,76,205,Mississippi State,,6/28/1961,Mobile,AL,USA,Southwest,Macon,GA,USA,0000-00-00,B
malonma01,Matt,Matthew,Patrick,Maloney,,,,Matt,G,0,0,75,192,Pennsylvania,Vanderbilt,12/6/1971,Silver Spring,MD,USA,Memorial,Haddonfield,NJ,USA,0000-00-00,W
malovst01,Steve,Stephen,Lawrence,Malovic,,,,Steve,F,0,0,82,230,San Diego State,USC,7/21/1956,Cleveland,OH,USA,Alhambra,Phoenix,AZ,USA,4/13/2007,W
maloymi01,Mike,Michael,Alvin,Maloy,,,,Mike,F,0,0,79,215,Davidson,,5/10/1949,New York,NY,USA,Bryant,Astoria,NY,USA,2/3/2009,B
manakte01,Ted,Theodore,,Manakas,,,,Ted,G,0,0,74,180,Princeton,,2/22/1951,,,,Fort Lee,Fort Lee,NJ,USA,0000-00-00,W
mannida01,Danny,Daniel,Ricardo,Manning,,,,"Danny, D",F-C,0,0,82,230,Kansas,,5/17/1966,Hattiesburg,MS,USA,Page / Lawrence,Greensboro / Lawrence,NC / KS,USA,0000-00-00,B
manniri01,Rich,Richard,Alan,Manning,,,,Rich,C,0,0,83,253,Washington,Syracuse,6/23/1970,Tacoma,WA,USA,Center,N. Highlands,CA,USA,0000-00-00,W
mantini01,Nick,Nicholas,,Mantis,,,,Nick,G,0,0,75,190,Northwestern,,12/7/1935,East Chicago,IN,USA,Washington,East Chicago,IN,USA,0000-00-00,W
maravpe01,Pete,Peter,Press,Maravich,,,,"Pete, Pistol Pete",G,0,0,77,197,Louisiana State,,6/22/1947,Aliquippa,PA,USA,Needham Broughton / Daniels / Edwards,Raleigh / Clemson / Salemburg,NC/SC/NC,USA,1/5/1988,W
maravpr01,Press,Peter,,Maravich,,,,Press,G,0,0,72,185,Davis & Elkins,,8/20/1920,Logstown,PA,USA,Aliquippa,Aliquippa,PA,USA,4/15/1987,W
marcisa01,Sarunas,Raimondas,Sarunas,Marciulionis,,,,"Sarunas, Rooney",G,0,0,77,200,State Univ. of Vilnius (LTU),,6/13/1964,Kaunas,,LTU,,,,,0000-00-00,W
marinja01,Jack,John,Warren,Marin,,,,Jack,F-G,0,0,78.5,200,Duke,,10/12/1944,Sharon,PA,USA,Farrell,Farrell,PA,USA,0000-00-00,W
marshji01,Jim,James,,Marsh,,,,Jim,F,0,0,79,215,USC,,4/26/1946,,,,Pasadena,Pasadena,CA,USA,0000-00-00,W
marshri01,Ricky,Eric,Clifton,Marsh,,,,Ricky,G,0,0,75,200,Manhattan,Nebraska,3/10/1954,New York,NY,USA,Jamaica,Jamaica,NY,USA,0000-00-00,B
marshto01,Tom,John,Thomas,Marshall,,,,Tom,F-G,0,0,76,215,Western Kentucky,,1/6/1931,Coldwater,TN,USA,Mt. Juliet,Mt. Juliet,TN,USA,0000-00-00,W
martibi01,Bill,William,,Martin,,,,Bill,F-G,0,0,79,205,Georgetown,,8/16/1962,Washington,DC,USA,McKinley,Washington,DC,USA,0000-00-00,B
martibo01,Bob,Robert,W.,Martin,,,,Bob,C,0,0,84,250,Minnesota,,10/7/1969,Minneapolis,MN,USA,Apple Valley,Apple Valley,MN,USA,0000-00-00,W
martidi01,Dino,Donald,E.,Martin,,,,Dino,G,0,0,68,160,Georgetown,,5/25/1920,,,,DeLaSalle Academy,Newport,RI,USA,0000-00-00,W
martido01,Don,James,Donald,Martin,,,,Don,C-F,0,0,79,210,Central Missouri,,2/7/1920,,,,,,,,9/30/1997,W
martije01,Jeff,Jeffery,Allen,Martin,,,,Jeff,G,0,0,77,195,Murray State,,1/14/1967,Cherry Valley,AR,USA,Cross Country,Cherry Valley,AR,USA,0000-00-00,B
martimo01,Mo,Maurice,,Martin,,,,Mo,F-G,0,0,78,200,St. Joseph's (PA),,7/2/1964,Liberty,NY,USA,Central,Liberty,NY,USA,0000-00-00,B
martiph01,Phil,Phillip,Roger,Martin,,,,Phil,G,0,0,75,190,Toledo,,4/2/1928,,,,Jackson,Jackson,MI,USA,6/24/2008,W
martiwh01,Whitey,Ronald,Barry,Martin,,,,"Whitey, Ron",G,0,0,74,185,St. Bonaventure,,4/11/1939,Hamburg,NY,USA,Bishop Timon,Buffalo,NY,USA,0000-00-00,W
masinal01,Al,Alfred,Albert,Masino,,,,Al,G,0,0,70,174,Canisius,,2/5/1928,,,,East,Rochester,NY,USA,8/16/2006,W
masted01,Eddie,Edward,,Mast,,,,Eddie,F-C,0,0,81,220,Temple,,10/3/1948,Philadelphia,PA,USA,Darby-Colwyn,Darby,PA,USA,10/18/1994,W
mathijo01,John,Johnny,C.,Mathis,,,,,F,0,0,78,220,Savannah State,,7/14/1943,Eastman,GA,USA,Peabody,Eastman,GA,USA,0000-00-00,B
matthwe01,Wes,Wesley,Joel,Matthews,,,Sr.,Wes,G,0,0,73,170,Wisconsin,,8/24/1959,Sarasota,FL,USA,Harding,Bridgeport,CT,USA,0000-00-00,B
maybele01,Lee,Orva,Lee,Mayberry,,,Jr.,Lee,G,0,0,73,172,Arkansas,,6/12/1970,Tulsa,OK,USA,Rogers,Tulsa,OK,USA,0000-00-00,B
maydo01,Don,Donald,John,May,,,,"Don, Donnie",F,0,0,76,200,Dayton,,1/3/1946,Dayton,OH,USA,Belmont,Dayton,OH,USA,0000-00-00,W
mayfibi01,Bill,William,Henry,Mayfield,,,,Bill,F,0,0,79,205,Iowa,,10/17/1957,Detroit,MI,USA,Cass Tech,Detroit,MI,USA,0000-00-00,B
mayfike01,Ken,Kendall,,Mayfield,,,,"Ken, Kenny",G,0,0,74,185,Tuskegee,Coffeyville CC,5/11/1948,Chicago,IL,USA,Dunbar Vocational,Chicago,IL,USA,0000-00-00,B
mazzama01,Matt,Matthew,Anthony,Mazza,,,,Matt,F,0,0,75,210,Michigan State,Canisius (dnp),9/23/1923,Niagara Falls,NY,USA,Trott Vocational,Niagara Falls,NY,USA,6/11/2003,W
mbahlu01,Luc Richard,Luc,Richard,Mbah a Moute,,,,,F,0,0,80,230,UCLA,,9/9/1986,Yaounde,,CMR,Montverde Academy,Montverde,FL,USA,0000-00-00,B
mcadobo01,Bob,Robert,Allen,McAdoo,,,Jr.,Bob,C-F,0,0,81,210,North Carolina,Vincennes,9/25/1951,Greensboro,NC,USA,Ben Smith,Greensboro,NC,USA,0000-00-00,B
mccanbo01,Bob,Robert,Glenn,McCann,,,,Bob,F,0,0,78,244,Morehead State,Upsala,4/22/1964,Morristown,NJ,USA,Morristown,Morristown,NJ,USA,7/1/2011,B
mccanme01,Mel,Melvin,Lamont,McCants,,,,Mel,F,0,0,80,240,Purdue,,8/19/1967,Chicago,IL,USA,Mt. Carmel,Chicago,IL,USA,0000-00-00,B
mccarjo01,Johnny,John,Joseph,McCarthy,,,,"Johnny, Jack",G,0,0,73,185,Canisius,,4/25/1934,Buffalo,NY,USA,Bishop Timon,Buffalo,NY,USA,0000-00-00,W
mccarmi01,Mike,Michael,,McCarron,,,,Mike,G,0,0,71,175,Seton Hall,,3/2/1922,,,,Newtown,Elmhurst,NY,USA,10/2/1991,W
mcclate01,Ted,Theodore,,McClain,,,,"Ted, Hound Dog, The Hound",G,0,0,73,180,Tennessee State,,8/30/1946,Nashville,TN,USA,Pearl,Nashville,TN,USA,0000-00-00,B
mcclida01,Dan,Daniel,Raymond,McClintock,,,,Dan,C,0,0,84,260,Northern Arizona,,4/19/1977,Fountain Valley,CA,USA,Visalia,Visalia,CA,USA,0000-00-00,W
mccloja01,Jack,John,William,McCloskey,,,,Jack,G,0,0,74,190,Pennsylvania,,9/19/1925,Mahanoy City,PA,USA,Mahanoy Township,Mahanoy City,PA,USA,0000-00-00,W
mcconbu01,Bucky,Paul,Joseph,McConnell,,,,Bucky,G,0,0,70,170,John Marshall,,7/1/1928,,,,,,,,0000-00-00,W
mccorti01,Tim,Timothy,Daniel,McCormick,,,,Tim,C,0,0,83,240,Michigan,,3/10/1962,Detroit,MI,USA,Clarkston,Clarkston,MI,USA,0000-00-00,W
mccrasc01,Scooter,Carlton,Lamont,McCray,,,,Scooter,F-G,0,0,81,215,Louisville,,2/8/1960,Mount Vernon,NY,USA,Mount Vernon,Mount Vernon,NY,USA,0000-00-00,B
mcdanji01,Jim,James,Ronald,McDaniels,,,,Jim,C-F,0,0,83,228,Western Kentucky,,4/2/1948,Scottsville,KY,USA,Allen County,Scottsville,KY,USA,0000-00-00,B
mcdonbe01,Ben,Benjamin,,McDonald,,,,Ben,F,0,0,80,210,California-Irvine,,7/20/1962,Torrance,CA,USA,Long Beach Polytech,Long Beach,CA,USA,0000-00-00,B
mcdonro01,Rod,Roderick,William,McDonald,,,,Rod,F,0,0,78,205,Whitworth,,4/9/1945,Jacksonville,FL,USA,Clover Park,Tacoma,WA,USA,0000-00-00,W
mcelrji01,Jim,James,Charles,McElroy,,,Jr.,"Jim, Jimmy",G,0,0,75,190,Central Michigan,Monroe County CC,10/4/1953,Cotton Plant,AR,USA,Murray-Wright,Detroit,MI,USA,0000-00-00,B
mcfarpa01,Pat,Patrick,Aloysius,McFarland,,,,Pat,F-G,0,0,77,185,St. Joseph's (PA),,12/7/1951,Willingboro,NJ,USA,J.F. Kennedy,Willingboro,NJ,USA,0000-00-00,W
mcgahme01,Mel,Fred,Melvin,McGaha,,,,Mel,G,0,0,73,190,Arkansas,,9/26/1926,Bastrop,LA,USA,Mabelville,Mabelville,AR,USA,2/3/2002,W
mcgeemi01,Mike,Michael,Ray,McGee,,,,Mike,G-F,0,0,77,190,Michigan,,7/29/1959,Tyler,TX,USA,North,Omaha,NE,USA,0000-00-00,B
mcgregi01,Gil,Gilbert,Ray,McGregor,,,,Gil,F,0,0,80,240,Wake Forest,,6/14/1949,,,,Hoke City,Raeford,NC,USA,0000-00-00,B
mcguial01,Al,Alfred,James,McGuire,,,,Al,G-F,0,0,74,180,St. John's (NY),,9/7/1928,New York,NY,USA,St. John's Prep,Brooklyn,NY,USA,1/26/2001,W
